date,stock,timestamp,side,price,market_trade_size,market_level_size,our_order_before,simulated_fill,our_order_after,inventory_after,cash_after,scheduled_refill_time
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:08,BUY,14.25,1236,177596.0,10000.0,8,9992.0,10922.0,-154074.30000000016,2025-09-11 14:41:08
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:20,BUY,14.25,828,177259.0,9992.0,3,9989.0,10925.0,-154117.05000000016,2025-09-11 14:41:20
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:31,BUY,14.25,4547,176649.0,10000.0,117,9883.0,11042.0,-155784.30000000016,2025-09-11 14:41:31
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:31,BUY,14.25,1284,176649.0,9883.0,9,9874.0,11051.0,-155912.55000000016,2025-09-11 14:41:31
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:31,BUY,14.25,1110,176649.0,9874.0,6,9868.0,11057.0,-155998.05000000016,2025-09-11 14:41:31
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:31,BUY,14.25,1221,176649.0,9868.0,8,9860.0,11065.0,-156112.05000000016,2025-09-11 14:41:31
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:31,SELL,14.3,1556,338536.0,10000.0,7,9993.0,11058.0,-156011.95000000016,2025-09-11 14:41:31
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:31,SELL,14.3,700,338536.0,9993.0,1,9992.0,11057.0,-155997.65000000017,2025-09-11 14:41:31
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:31,SELL,14.3,600,338536.0,9992.0,1,9991.0,11056.0,-155983.35000000018,2025-09-11 14:41:31
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:41,BUY,14.25,2114,166191.0,10000.0,26,9974.0,11082.0,-156353.85000000018,2025-09-11 14:41:41
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:45,BUY,14.25,5687,164077.0,10000.0,197,9803.0,11279.0,-159161.10000000018,2025-09-11 14:41:45
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:49,BUY,14.25,2478,158390.0,9803.0,38,9765.0,11317.0,-159702.60000000018,2025-09-11 14:41:49
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:49,BUY,14.25,401,158390.0,9765.0,1,9764.0,11318.0,-159716.85000000018,2025-09-11 14:41:49
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:53,BUY,14.25,3000,155390.0,9764.0,57,9707.0,11375.0,-160529.10000000018,2025-09-11 14:41:53
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:54,BUY,14.25,5837,152390.0,9707.0,223,9484.0,11598.0,-163706.85000000018,2025-09-11 14:41:54
2025-09-11,EMAAR UH Equity,2025-09-11 14:40:56,BUY,14.25,1843,147456.0,9484.0,23,9461.0,11621.0,-164034.60000000018,2025-09-11 14:41:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:05,BUY,14.25,1085,145613.0,9461.0,8,9453.0,11629.0,-164148.60000000018,2025-09-11 14:42:05
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:05,BUY,14.25,5982,144528.0,9453.0,247,9206.0,11876.0,-167668.35000000018,2025-09-11 14:42:05
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:06,BUY,14.25,7433,138546.0,9206.0,398,8808.0,12274.0,-173339.85000000018,2025-09-11 14:42:06
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:07,BUY,14.25,6895,131113.0,8808.0,362,8446.0,12636.0,-178498.35000000018,2025-09-11 14:42:07
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:08,BUY,14.25,15000,125349.0,8446.0,1794,6652.0,14430.0,-204062.85000000018,2025-09-11 14:42:08
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:08,BUY,14.25,7185,111320.0,6652.0,463,6189.0,14893.0,-210660.60000000018,2025-09-11 14:42:08
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:11,BUY,14.25,1737,104135.0,10000.0,28,9972.0,14921.0,-211059.60000000018,2025-09-11 14:42:11
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:26,BUY,14.25,464,101983.0,10000.0,2,9998.0,14923.0,-211088.10000000018,2025-09-11 14:42:26
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:32,BUY,14.25,862,106876.0,10000.0,6,9994.0,14929.0,-211173.60000000018,2025-09-11 14:42:32
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:37,BUY,14.25,2608,111398.0,9994.0,61,9933.0,14990.0,-212042.85000000018,2025-09-11 14:42:37
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:47,BUY,14.25,4533,108790.0,10000.0,188,9812.0,15178.0,-214721.85000000018,2025-09-11 14:42:47
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:47,BUY,14.25,3647,108790.0,9812.0,122,9690.0,15300.0,-216460.35000000018,2025-09-11 14:42:47
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:49,BUY,14.25,4919,100400.0,9690.0,241,9449.0,15541.0,-219894.60000000018,2025-09-11 14:42:49
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:51,SELL,14.3,6092,285582.0,10000.0,129,9871.0,15412.0,-218049.90000000017,2025-09-11 14:42:51
2025-09-11,EMAAR UH Equity,2025-09-11 14:41:52,BUY,14.25,553,89389.0,10000.0,3,9997.0,15415.0,-218092.65000000017,2025-09-11 14:42:52
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:00,BUY,14.25,444,82680.0,10000.0,2,9998.0,15417.0,-218121.15000000017,2025-09-11 14:43:00
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:01,BUY,14.25,833,82127.0,9998.0,8,9990.0,15425.0,-218235.15000000017,2025-09-11 14:43:01
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:01,BUY,14.25,871,82127.0,9990.0,9,9981.0,15434.0,-218363.40000000017,2025-09-11 14:43:01
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:01,BUY,14.25,455,82127.0,9981.0,2,9979.0,15436.0,-218391.90000000017,2025-09-11 14:43:01
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:03,BUY,14.25,5196,79415.0,9979.0,339,9640.0,15775.0,-223222.65000000017,2025-09-11 14:43:03
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:10,BUY,14.25,5685,74454.0,10000.0,434,9566.0,16209.0,-229407.15000000017,2025-09-11 14:43:10
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:29,BUY,14.25,3310,75661.0,10000.0,144,9856.0,16353.0,-231459.15000000017,2025-09-11 14:43:29
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:31,BUY,14.25,1511,72351.0,9856.0,31,9825.0,16384.0,-231900.90000000017,2025-09-11 14:43:31
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:40,BUY,14.25,322,70840.0,10000.0,1,9999.0,16385.0,-231915.15000000017,2025-09-11 14:43:40
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:41,BUY,14.25,384,70275.0,9999.0,2,9997.0,16387.0,-231943.65000000017,2025-09-11 14:43:41
2025-09-11,EMAAR UH Equity,2025-09-11 14:42:48,BUY,14.25,909,69829.0,10000.0,11,9989.0,16398.0,-232100.40000000017,2025-09-11 14:43:48
2025-09-11,EMAAR UH Equity,2025-09-11 14:43:20,BUY,14.25,520,52525.0,10000.0,5,9995.0,16403.0,-232171.65000000017,2025-09-11 14:44:20
2025-09-11,EMAAR UH Equity,2025-09-11 14:43:23,SELL,14.3,771,259174.0,10000.0,2,9998.0,16401.0,-232143.05000000016,2025-09-11 14:44:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:43:23,BUY,14.25,230,52005.0,9995.0,1,9994.0,16402.0,-232157.30000000016,2025-09-11 14:44:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:43:30,BUY,14.25,1976,51775.0,10000.0,75,9925.0,16477.0,-233226.05000000016,2025-09-11 14:44:30
2025-09-11,EMAAR UH Equity,2025-09-11 14:43:41,BUY,14.25,1621,49084.0,10000.0,53,9947.0,16530.0,-233981.30000000016,2025-09-11 14:44:41
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:00,BUY,14.25,654,53283.0,10000.0,8,9992.0,16538.0,-234095.30000000016,2025-09-11 14:45:00
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:15,BUY,14.25,915,52422.0,9992.0,15,9977.0,16553.0,-234309.05000000016,2025-09-11 14:45:15
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:20,BUY,14.25,1065,51507.0,9977.0,22,9955.0,16575.0,-234622.55000000016,2025-09-11 14:45:20
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:23,BUY,14.25,7928,45313.0,10000.0,1387,8613.0,17962.0,-254387.30000000016,2025-09-11 14:45:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:23,BUY,14.25,629,45313.0,8613.0,8,8605.0,17970.0,-254501.30000000016,2025-09-11 14:45:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:23,BUY,14.25,15000,45313.0,8605.0,4965,3640.0,22935.0,-325252.55000000016,2025-09-11 14:45:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:23,BUY,14.25,700,45313.0,3640.0,10,3630.0,22945.0,-325395.05000000016,2025-09-11 14:45:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:23,BUY,14.25,6700,45313.0,3630.0,990,2640.0,23935.0,-339502.55000000016,2025-09-11 14:45:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:23,BUY,14.25,3399,45313.0,2640.0,254,2386.0,24189.0,-343122.05000000016,2025-09-11 14:45:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:23,BUY,14.25,8243,45313.0,2386.0,1499,887.0,25688.0,-364482.80000000016,2025-09-11 14:45:23
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:29,BUY,14.25,1757,5705.0,10000.0,541,9459.0,26229.0,-372192.05000000016,2025-09-11 14:45:29
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:29,BUY,14.25,550,5705.0,9459.0,53,9406.0,26282.0,-372947.30000000016,2025-09-11 14:45:29
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:29,BUY,14.25,407,3398.0,9406.0,48,9358.0,26330.0,-373631.30000000016,2025-09-11 14:45:29
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:29,BUY,14.25,1216,3398.0,9358.0,435,8923.0,26765.0,-379830.05000000016,2025-09-11 14:45:29
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:29,BUY,14.25,1775,3398.0,8923.0,927,7996.0,27692.0,-393039.80000000016,2025-09-11 14:45:29
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:30,BUY,14.2,1195,637504.0,7996.0,2,7994.0,27694.0,-393068.2000000002,2025-09-11 14:45:30
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:30,SELL,14.3,3026,229495.0,10000.0,39,9961.0,27655.0,-392510.5000000002,2025-09-11 14:45:30
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:50,BUY,14.2,2141,636277.0,10000.0,7,9993.0,27662.0,-392609.9000000002,2025-09-11 14:45:50
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:55,BUY,14.2,9031,634136.0,9993.0,128,9865.0,27790.0,-394427.5000000002,2025-09-11 14:45:55
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:55,BUY,14.2,12169,634136.0,9865.0,233,9632.0,28023.0,-397736.10000000015,2025-09-11 14:45:55
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,13415,212384.0,9961.0,847,9114.0,27176.0,-385624.0000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,500,212384.0,9114.0,1,9113.0,27175.0,-385609.7000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,16528,212384.0,9113.0,1286,7827.0,25889.0,-367219.9000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,5553,212384.0,7827.0,145,7682.0,25744.0,-365146.4000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,8542,212384.0,7682.0,343,7339.0,25401.0,-360241.5000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2186,212384.0,7339.0,22,7317.0,25379.0,-359926.9000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,8185,212384.0,7317.0,315,7002.0,25064.0,-355422.4000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,581,212384.0,7002.0,1,7001.0,25063.0,-355408.1000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2183,212384.0,7001.0,22,6979.0,25041.0,-355093.50000000023,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,818,212384.0,6979.0,3,6976.0,25038.0,-355050.6000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,4324,212384.0,6976.0,88,6888.0,24950.0,-353792.2000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,1125,212384.0,6888.0,5,6883.0,24945.0,-353720.7000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2804,212384.0,6883.0,37,6846.0,24908.0,-353191.6000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2503,212384.0,6846.0,29,6817.0,24879.0,-352776.9000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,1091,212384.0,6817.0,5,6812.0,24874.0,-352705.4000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2019,212384.0,6812.0,19,6793.0,24855.0,-352433.7000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2399,212384.0,6793.0,27,6766.0,24828.0,-352047.6000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,1980,212384.0,6766.0,18,6748.0,24810.0,-351790.2000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,12601,212384.0,6748.0,747,6001.0,24063.0,-341108.1000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,622,212384.0,6001.0,1,6000.0,24062.0,-341093.8000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,9734,212384.0,6000.0,446,5554.0,23616.0,-334716.00000000023,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,1065,212384.0,5554.0,5,5549.0,23611.0,-334644.50000000023,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2425,212384.0,5549.0,27,5522.0,23584.0,-334258.40000000026,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,9487,212384.0,5522.0,423,5099.0,23161.0,-328209.50000000023,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,700,212384.0,5099.0,2,5097.0,23159.0,-328180.90000000026,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,10000,212384.0,5097.0,470,4627.0,22689.0,-321459.90000000026,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,814,212384.0,4627.0,3,4624.0,22686.0,-321417.00000000023,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,5352,212384.0,4624.0,134,4490.0,22552.0,-319500.8000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,21447,212384.0,4490.0,2165,2325.0,20387.0,-288541.3000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,797,212384.0,2325.0,2,2323.0,20385.0,-288512.70000000024,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,894,212384.0,2323.0,3,2320.0,20382.0,-288469.8000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,3183,212384.0,2320.0,47,2273.0,20335.0,-287797.70000000024,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2341,212384.0,2273.0,25,2248.0,20310.0,-287440.20000000024,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,2565,212384.0,2248.0,30,2218.0,20280.0,-287011.20000000024,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,806,212384.0,2218.0,3,2215.0,20277.0,-286968.3000000002,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,12965,212384.0,2215.0,791,1424.0,19486.0,-275657.00000000023,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,11500,212384.0,1424.0,622,802.0,18864.0,-266762.40000000026,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,3796,212384.0,802.0,67,735.0,18797.0,-265804.3000000003,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,7831,212384.0,735.0,288,447.0,18509.0,-261685.90000000029,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,8018,212384.0,447.0,302,145.0,18207.0,-257367.30000000028,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,3095,212384.0,145.0,45,100.0,18162.0,-256723.80000000028,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:44:56,SELL,14.3,5795,212384.0,100.0,100,0.0,18062.0,-255293.80000000028,2025-09-11 14:45:56
2025-09-11,EMAAR UH Equity,2025-09-11 14:55:20,BUY,14.2,5781,556034.0,10000.0,60,9940.0,18122.0,-256145.80000000028,2025-09-11 14:56:20
2025-09-11,EMAAR UH Equity,2025-09-11 14:55:20,BUY,14.2,2000,556034.0,9940.0,7,9933.0,18129.0,-256245.20000000027,2025-09-11 14:56:20
2025-09-11,EMAAR UH Equity,2025-09-11 14:55:20,BUY,14.2,3510,556034.0,9933.0,22,9911.0,18151.0,-256557.60000000027,2025-09-11 14:56:20
2025-09-11,EMAAR UH Equity,2025-09-11 14:55:20,BUY,14.2,8208,556034.0,9911.0,121,9790.0,18272.0,-258275.80000000028,2025-09-11 14:56:20
2025-09-12,EMAAR UH Equity,2025-09-12 10:03:00,BUY,14.25,34889,54889.0,10000.0,10000,0.0,10000.0,-142500.0,2025-09-12 10:04:00
2025-09-12,EMAAR UH Equity,2025-09-12 10:03:15,SELL,14.25,45111,45111.0,10000.0,10000,0.0,0.0,0.0,2025-09-12 10:04:15
2025-09-12,EMAAR UH Equity,2025-09-12 10:06:01,SELL,14.25,1878,25590.0,10000.0,137,9863.0,-137.0,1952.25,2025-09-12 10:07:01
2025-09-12,EMAAR UH Equity,2025-09-12 10:06:01,SELL,14.25,1212,25590.0,9863.0,57,9806.0,-194.0,2764.5,2025-09-12 10:07:01
2025-09-12,EMAAR UH Equity,2025-09-12 10:06:01,SELL,14.25,11910,25590.0,9806.0,5543,4263.0,-5737.0,81752.25,2025-09-12 10:07:01
2025-09-12,EMAAR UH Equity,2025-09-12 10:06:22,BUY,14.2,1664,444797.0,10000.0,6,9994.0,-5731.0,81667.05,2025-09-12 10:07:22
2025-09-12,EMAAR UH Equity,2025-09-12 10:06:53,SELL,14.25,239,10590.0,4263.0,5,4258.0,-5736.0,81738.3,2025-09-12 10:07:53
2025-09-12,EMAAR UH Equity,2025-09-12 10:06:53,SELL,14.25,2851,10590.0,4258.0,767,3491.0,-6503.0,92668.05,2025-09-12 10:07:53
2025-09-12,EMAAR UH Equity,2025-09-12 10:06:53,SELL,14.25,1910,10590.0,3491.0,344,3147.0,-6847.0,97570.05,2025-09-12 10:07:53
2025-09-12,EMAAR UH Equity,2025-09-12 10:07:06,SELL,14.25,5590,5590.0,10000.0,5590,4410.0,-12437.0,177227.55,2025-09-12 10:08:06
2025-09-12,EMAAR UH Equity,2025-09-12 10:09:59,BUY,14.25,38011,254231.0,10000.0,5683,4317.0,-6754.0,96244.79999999999,2025-09-12 10:10:59
2025-09-12,EMAAR UH Equity,2025-09-12 10:09:59,BUY,14.25,6399,216220.0,4317.0,189,4128.0,-6565.0,93551.54999999999,2025-09-12 10:10:59
2025-09-12,EMAAR UH Equity,2025-09-12 10:09:59,BUY,14.25,5000,216220.0,4128.0,115,4013.0,-6450.0,91912.79999999999,2025-09-12 10:10:59
2025-09-12,EMAAR UH Equity,2025-09-12 10:09:59,BUY,14.25,4476,216220.0,4013.0,92,3921.0,-6358.0,90601.79999999999,2025-09-12 10:10:59
2025-09-12,EMAAR UH Equity,2025-09-12 10:09:59,BUY,14.25,145769,216220.0,3921.0,3921,0.0,-2437.0,34727.54999999999,2025-09-12 10:10:59
2025-09-12,EMAAR UH Equity,2025-09-12 10:11:17,SELL,14.3,7160,156483.0,10000.0,327,9673.0,-2764.0,39403.64999999999,2025-09-12 10:12:17
2025-09-12,EMAAR UH Equity,2025-09-12 10:15:14,BUY,14.25,711,158137.0,10000.0,3,9997.0,-2761.0,39360.89999999999,2025-09-12 10:16:14
2025-09-12,EMAAR UH Equity,2025-09-12 10:15:16,SELL,14.3,16500,171563.0,10000.0,1586,8414.0,-4347.0,62040.69999999999,2025-09-12 10:16:16
2025-09-12,EMAAR UH Equity,2025-09-12 10:17:32,BUY,14.25,776,230592.0,10000.0,2,9998.0,-4345.0,62012.19999999999,2025-09-12 10:18:32
2025-09-12,EMAAR UH Equity,2025-09-12 10:19:57,SELL,14.3,1038,177709.0,10000.0,6,9994.0,-4351.0,62097.99999999999,2025-09-12 10:20:57
2025-09-12,EMAAR UH Equity,2025-09-12 10:19:57,SELL,14.3,2099,177709.0,9994.0,24,9970.0,-4375.0,62441.19999999999,2025-09-12 10:20:57
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:58,BUY,14.25,1803,342671.0,10000.0,9,9991.0,-4366.0,62312.94999999999,2025-09-12 10:23:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:58,BUY,14.25,4000,342671.0,9991.0,46,9945.0,-4320.0,61657.44999999999,2025-09-12 10:23:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:58,BUY,14.25,9375,342671.0,9945.0,256,9689.0,-4064.0,58009.44999999999,2025-09-12 10:23:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:58,BUY,14.25,700,342671.0,9689.0,1,9688.0,-4063.0,57995.19999999999,2025-09-12 10:23:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:58,BUY,14.25,50000,342671.0,9688.0,7295,2393.0,3232.0,-45958.55000000001,2025-09-12 10:23:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:58,BUY,14.25,7000,342671.0,2393.0,142,2251.0,3374.0,-47982.05000000001,2025-09-12 10:23:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:58,BUY,14.25,22005,342671.0,2251.0,1413,838.0,4787.0,-68117.30000000002,2025-09-12 10:23:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:58,BUY,14.25,44470,342671.0,838.0,838,0.0,5625.0,-80058.80000000002,2025-09-12 10:23:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:22:59,SELL,14.3,3790,164489.0,10000.0,87,9913.0,5538.0,-78814.70000000001,2025-09-12 10:23:59
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:00,SELL,14.3,2159,160699.0,9913.0,29,9884.0,5509.0,-78400.00000000001,2025-09-12 10:24:00
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:00,SELL,14.25,5455,9669.0,9884.0,3077,6807.0,2432.0,-34552.750000000015,2025-09-12 10:24:00
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:03,SELL,14.25,1874,4214.0,6807.0,833,5974.0,1599.0,-22682.500000000015,2025-09-12 10:24:03
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:03,SELL,14.25,1926,4214.0,5974.0,880,5094.0,719.0,-10142.500000000015,2025-09-12 10:24:03
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:03,SELL,14.25,414,414.0,5094.0,414,4680.0,305.0,-4243.000000000015,2025-09-12 10:24:03
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:03,SELL,14.3,3580,158540.0,4680.0,80,4600.0,225.0,-3099.0000000000146,2025-09-12 10:24:03
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:10,SELL,14.3,2303,179960.0,4600.0,29,4571.0,196.0,-2684.3000000000147,2025-09-12 10:24:10
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:12,SELL,14.3,2117,177657.0,4571.0,25,4546.0,171.0,-2326.8000000000147,2025-09-12 10:24:12
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:12,SELL,14.3,2954,175540.0,4546.0,49,4497.0,122.0,-1626.1000000000147,2025-09-12 10:24:12
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:20,SELL,14.3,3258,197586.0,4497.0,53,4444.0,69.0,-868.2000000000146,2025-09-12 10:24:20
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:23,SELL,14.3,2358,194328.0,4444.0,28,4416.0,41.0,-467.80000000001456,2025-09-12 10:24:23
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:34,SELL,14.25,3335,15000.0,4416.0,741,3675.0,-700.0,10091.449999999986,2025-09-12 10:24:34
2025-09-12,EMAAR UH Equity,2025-09-12 10:23:36,SELL,14.25,7539,11665.0,3675.0,3675,0.0,-4375.0,62460.19999999998,2025-09-12 10:24:36
2025-09-12,EMAAR UH Equity,2025-09-12 10:24:05,SELL,14.3,3137,212015.0,10000.0,46,9954.0,-4421.0,63117.999999999985,2025-09-12 10:25:05
2025-09-12,EMAAR UH Equity,2025-09-12 10:24:25,SELL,14.3,7000,208878.0,10000.0,234,9766.0,-4655.0,66464.19999999998,2025-09-12 10:25:25
2025-09-12,EMAAR UH Equity,2025-09-12 10:24:58,BUY,14.25,1000,114255.0,10000.0,8,9992.0,-4647.0,66350.19999999998,2025-09-12 10:25:58
2025-09-12,EMAAR UH Equity,2025-09-12 10:25:14,BUY,14.25,27725,113255.0,9992.0,6787,3205.0,2140.0,-30364.550000000017,2025-09-12 10:26:14
2025-09-12,EMAAR UH Equity,2025-09-12 10:25:14,BUY,14.25,50000,113255.0,3205.0,3205,0.0,5345.0,-76035.80000000002,2025-09-12 10:26:14
2025-09-12,EMAAR UH Equity,2025-09-12 10:25:31,SELL,14.3,1062,201808.0,10000.0,5,9995.0,5340.0,-75964.30000000002,2025-09-12 10:26:31
